profile_id_dummy,education_institute,degree_name,start_year_degree,end_year_degree,profile_category,degree_bachelor,degree_master,degree_doctorate,degree_mba,education_degree_all,major_type
Consultant_46,"Indian Institute of Technology, Bombay",bachelor of technology - btech,2000,2004,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_47,SVKM's Narsee Monjee Institute of Management Studies (NMIMS),"bachelor of technology (b.tech.), computers",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,STEM (Non-Engineering)
Consultant_47,SVKM's Narsee Monjee Institute of Management Studies (NMIMS),"master of business administration (mba), finance",1900,1900,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_47,Harvard University,"hpair fellow - entrepreneurship, entrepreneurship/entrepreneurial studies",2013,2013,Consultant,,,,,None#None#None#None,Other
Consultant_48,Northwestern University - Kellogg School of Management,master of business administration (mba),2013,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_48,"Indian Institute of Technology, Kanpur","btech, mechanical engineering",2003,2007,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_48,Bansals,,1900,1900,Consultant,,,,,None#None#None#None,Other
Consultant_49,Maharani Gayatri Devi Girls School,,1994,2006,Consultant,,,,,None#None#None#None,Other
Consultant_49,SVKM's Narsee Monjee Institute of Management Studies (NMIMS),"mba-tech, finance/marketing",2006,2011,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_49,Northwestern University - Kellogg School of Management,master of business administration (mba),2015,2017,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_50,Shaheed Sukhdev College Of Business Studies,"bachelor of business studies, finance, general",2009,2012,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_50,G.D.Goenka Public School,finance,2001,2009,Consultant,,,,,None#None#None#None,Other
Consultant_51,Indian Institute of Management Bangalore,"post graduate diploma in management, marketing, strategy and finance",2008,2010,Consultant,,master,,mba,None#master#mba#None,Other
Consultant_51,Northwestern University - Kellogg School of Management,"master of business administration (mba), management & strategy, finance and marketing",2014,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_51,"Indian Institute of Technology (Banaras Hindu University), Varanasi","bachelor of technology, metallurgical engineering",2004,2008,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_52,Cornell University,"doctor of philosophy (phd), mechanical engineering",1900,1900,Consultant,,,phd,,None#None#None#phd,Engineering
Consultant_52,"Indian Institute of Technology, Delhi","bachelor of technology (b.tech.), mechanical engineering",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_52,Cornell University,"master of science (m.s.), mechanical engineering",1900,1900,Consultant,,master,,,None#master#None#None,Engineering
Consultant_53,The University of Texas at Austin,"bachelor of science (bs), chemical engineering",2012,2016,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_53,Anderson High School,,2008,2012,Consultant,,,,,None#None#None#None,Other
Consultant_54,University of Cincinnati,"ms, mechanical engineering",2003,2005,Consultant,,master,,,None#master#None#None,Engineering
Consultant_54,Harvard Business School,"executive program, driving corporate performance",2010,2010,Consultant,,,,,None#None#None#None,Other
Consultant_54,Northwestern University - Kellogg School of Management,"mba, finance & analytical consulting",2011,2013,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_55,MIT Sloan School of Management,"mba, strategy and finance",2007,2009,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_55,"Indian Institute of Technology, Kharagpur","b-tech, electrical engineering",1900,1900,Consultant,,,,,None#None#None#None,Engineering
Consultant_56,Indian Institute of Management Ahmedabad,"pgp, general management",2011,2013,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_56,"SSN College of Engineering, Anna University","b.e., electronics & communications",2005,2009,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_57,Indian School of Business,"master of business administration (mba), strategy and marketing",2015,2016,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_57,Indian Institute of Technology Jodhpur,"bachelor of technology (b.tech.), electrical and electronics engineering",2009,2013,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_57,"Sir Parashurambhau College, Pune","higher secondary school certificate, science",2007,2009,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_59,Indian Institute of Management Ahmedabad,"pgpx (one-year mba), management",2006,2007,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_59,New Jersey Institute of Technology,"m.s., mechanical engineering",1995,1996,Consultant,,master,,,None#master#None#None,Engineering
Consultant_59,"Indian Institute of Technology, Bombay","b.tech, mechanical engineering",1991,1995,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_60,Vanderbilt University,"bs, economics, computer science",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_60,Southern Methodist University,"ms, systems engineering",1900,1900,Consultant,,master,,,None#master#None#None,Engineering
Consultant_61,Yale University,"phd program, classics, comparative literature",1992,2000,Consultant,,,phd,,None#None#None#phd,Other
Consultant_61,Princeton University,"1992, comparative literature",1988,1992,Consultant,,,,,None#None#None#None,Other
Consultant_62,Purdue University,"master’s degree, industrial engineering",2013,2015,Consultant,,master,,,None#master#None#None,Engineering
Consultant_62,"University of California, Berkeley","bachelor of science (bs), nuclear engineering, mechanical engineering",2004,2007,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_62,Indiana University - Kelley School of Business,"master of business administration (m.b.a.), business administration and management, general",2014,2017,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_63,Bangalore University,"be, computer science",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,STEM (Non-Engineering)
Consultant_63,Stevens Institute of Technology,"mba, technology management",1900,1900,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_63,"Birla Institute of Technology and Science, Pilani","ms, software systems",1900,1900,Consultant,,master,,,None#master#None#None,Other
Consultant_64,The University of Chicago Booth School of Business,"mba (with honors), finance, strategy, operations, entrepreneurship",1900,1900,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_64,"Institute of Management Technology, Ghaziabad","postgraduate diploma in business management, marketing,",1900,1900,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_64,Osmania University,"bachelor of computer applications, computer science",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,STEM (Non-Engineering)
Consultant_65,Faculty of Management Studies - University of Delhi,"mba, strategy, marketing and finance",2002,2004,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_65,Osmania University,"be, mechanical engineering",1998,2002,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_66,University of Cambridge,"master of philosophy (m.phil.), technology policy",1900,1900,Consultant,,master,,,None#master#None#None,Other
Consultant_66,Massachusetts Institute of Technology,"master of engineering (m.eng.), electrical engineering and computer science",1900,1900,Consultant,,master,,,None#master#None#None,Engineering
Consultant_66,Massachusetts Institute of Technology,"bachelor of science (b.s.), electrical engineering and computer science",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_67,Weatherhead School of Management at Case Western Reserve University,mem,2004,2005,Consultant,,,,,None#None#None#None,Other
Consultant_67,Case Western Reserve University,bachelors of systems and control engineering,2005,2005,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_67,McKinsey & Company,mini mba,2007,2007,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_68,Westwood High School,international baccalaureate diploma,2003,2007,Consultant,,,,,None#None#None#None,Other
Consultant_68,The University of Texas at Austin,"bba, supply chain management",2007,2010,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_68,Harvard Business School,master of business administration (mba),2013,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_69,Columbia Business School,certificate in esg investing,2022,2022,Consultant,,,,,None#None#None#None,Other
Consultant_69,University of Cambridge,master of business administration (mba),1900,1900,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_69,Carnegie Mellon University,"m.s. civil & environmental engineering, advanced infrastructure systems",1900,1900,Consultant,,master,,,None#master#None#None,Engineering
Consultant_70,The University of Texas at Arlington,"bachelor of science, information systems",2001,2001,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_70,Texas McCombs School of Business,master of business administration - mba,2008,2008,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_71,University of Chicago,"master’s degree, analytics",1900,1900,Consultant,,master,,,None#master#None#None,Other
Consultant_71,Galgotia's College of Engineering and Technology,"bachelor's degree, electronics and communication engineering",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_72,New York University - Leonard N. Stern School of Business,"mba, strategy, finance, marketing",1900,1900,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_72,Rutgers University,"ba, economics, information technology & informatics",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_73,Harvard Business School,mba,2002,2004,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_73,Boğaziçi University,"msc., mechanical engineering",1990,1994,Consultant,,master,,,None#master#None#None,Engineering
Consultant_74,Cornell Johnson Graduate School of Management,master of business administration (m.b.a.),2015,2017,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_74,Delhi College of Engineering,"bachelor’s degree, electronics and communication",2006,2010,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_75,"Indian Institute of Technology, Madras","btech, electronics and communication",1994,1998,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_75,"Indian Institute of Management, Calcutta","mba, finance, it, strategy",1998,2000,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_76,Maharaja Sayajirao University,"be, electronics and communications",1993,1997,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_76,University of Illinois Chicago,"master of science - ms, computer science",1998,2000,Consultant,,master,,,None#master#None#None,STEM (Non-Engineering)
Consultant_76,Stanford University,"graduate certificate, data mining and applications, management science and engineering",2012,2013,Consultant,,,,,None#None#None#None,Engineering
Consultant_77,Northwestern University,"bachelor of arts - ba, economics, political science",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_77,The Wharton School,"mba, marketing, finance",1900,1900,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_77,Yale University,"bachelor of arts - ba, economics, political science, ethics",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_78,Cornell University,"bs, chemical engineering",1997,1997,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_78,William Penn Charter School,,1900,1900,Consultant,,,,,None#None#None#None,Other
Consultant_78,Cornell University,"m.eng, operations research and industrial engineering",1999,1999,Consultant,,master,,,None#master#None#None,Engineering
Consultant_79,The Wharton School,"master of business administration (mba), strategy and marketing",1997,1999,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_79,Cornell University,"bachelor of science (bs), economics and marketing",1990,1994,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_80,Massachusetts Institute of Technology,"postdoctoral research fellow, organic chemistry",1999,2000,Consultant,,,,,None#None#None#None,STEM (Non-Engineering)
Consultant_80,RWTH Aachen University,"phd, chemistry",1997,1999,Consultant,,,phd,,None#None#None#phd,STEM (Non-Engineering)
Consultant_80,University of Cologne,"diploma, chemistry",1991,1996,Consultant,,,,,None#None#None#None,STEM (Non-Engineering)
Consultant_81,"Indian Institute of Technology, Bombay","b. tech, m. tech, mechanical engineering",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_82,The Wharton School,master of business administration (mba),2005,2007,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_82,"Indian Institute of Technology, Kharagpur",b.tech,1995,1999,Consultant,,,,,None#None#None#None,Other
Consultant_82,The Wharton School,mba,2005,2007,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_83,University of Rochester - Simon Business School,"mba, competitive and organizational strategy, finance, pricing",2011,2013,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_83,United States Military Academy at West Point,"bsc. w/ honors, economics",2004,2008,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_85,University at Buffalo,"master of science, mechanical engineering",2007,2008,Consultant,,master,,,None#master#None#None,Engineering
Consultant_85,Northwestern University,"phd, materials science and engineering",2009,2014,Consultant,,,phd,,None#None#None#phd,Engineering
Consultant_85,University at Buffalo,"bachelor of science, mechanical engineering, physics",2003,2007,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_86,"University of California, Los Angeles","master of business administration (mba), entrepreneurship/entrepreneurial studies",2014,2017,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_86,"University of California, Irvine - The Paul Merage School of Business","certification in management for technical professionals, business administration and management, general",2012,2012,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_86,"University of California, Riverside","m.s, electrical engineering",2006,2008,Consultant,,master,,,None#master#None#None,Engineering
Consultant_87,University of Cambridge,"bachelors & masters degrees, manufacturing engineering",1994,1998,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_87,Stanford University Graduate School of Business,mba,2001,2003,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_88,Universitat Politècnica de Catalunya,"master of science (m.sc.), telecommunications engineering",2009,2012,Consultant,,master,,,None#master#None#None,Engineering
Consultant_88,Politecnico di Torino,"master of science (m.sc.), telecommunications engineering",2009,2012,Consultant,,master,,,None#master#None#None,Engineering
Consultant_88,University of Southern California,"master’s degree, computer engineering",2011,2012,Consultant,,master,,,None#master#None#None,Engineering
Consultant_90,St. Xavier's College,"bachelor of arts (b.a.), economics",1984,1989,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_90,Indian Institute of Management Ahmedabad,"master of business administration (mba), finance, general",1989,1991,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_91,INSEAD,master of business administration (mba),2016,2017,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_91,Birla Vidya Niketan,,2007,2007,Consultant,,,,,None#None#None#None,Other
Consultant_91,Delhi College of Engineering,"b.e, electronics and communication",2007,2011,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_92,"Indian Institute of Technology, Bombay","bachelor of technology (b.tech), mechanical engineering",2005,2009,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_92,University of Virginia Darden School of Business,master of business administration (mba),2013,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_93,Indian Institute of Management Ahmedabad,"post graduate program in management, business administration and management, general",2010,2012,Consultant,,master,,,None#master#None#None,Business / Economics
Consultant_93,"Indian Institute of Technology, Delhi","bachelor of technology (b.tech.), civil engineering",2006,2010,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_93,Schulich School of Business - York University,"master of business administration (m.b.a.), business administration and management, general",2011,2011,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_94,"Indian Institute of Technology, Madras","b. tech., m. tech., mechanical engineering, energy technology",2000,2005,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_94,Stanford University,"m.s., decision and risk analysis",2005,2007,Consultant,,master,,,None#master#None#None,Other
Consultant_95,Columbia Business School,master of business administration (mba),2018,2018,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_95,Columbia Law School,doctor of law (jd),2018,2018,Consultant,,,,,None#None#None#None,Other
Consultant_95,Georgetown University,"bachelor's degree, government and history",2009,2009,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_96,Northern Illinois University,"ba, economics",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_97,Harvard Business School,"mba, business administration and management, general",2006,2008,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_98,"Government Law College, Mumbai","bls ll.b., law",2008,2013,Consultant,,,,,None#None#None#None,Other
Consultant_98,Central European University,exchange programme - ceu business school,2016,2016,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_98,Indian Institute of Management Ahmedabad,post graduate programme in management,2015,2017,Consultant,,master,,,None#master#None#None,Other
Consultant_99,University of Virginia,"bs, systems engineering with high distinction",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_99,Northwestern University - McCormick School of Engineering,"master of engineering management (mem), design and operations",1900,1900,Consultant,,master,,,None#master#None#None,Engineering
Consultant_99,Northwestern University - Kellogg School of Management,"master of business administration (mba), finance, management & organizations",1900,1900,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_100,Panjab University,"engineer's degree, chemical engineering",2009,2013,Consultant,,,,,None#None#None#None,Engineering
Consultant_100,Duke University - The Fuqua School of Business,"master of business administration (m.b.a.), concentrations in strategy",2016,2018,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_101,University of Virginia,"ba, economics, biology",2004,2008,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_102,The Fletcher School at Tufts University,"ma, international relations",1900,1900,Consultant,,master,,,None#master#None#None,Other
Consultant_102,University of Virginia,"ba, anthropology / archaeology",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_104,"Indian Institute of Technology, Kanpur","b.tech, biological sciences and bioengineering",2006,2010,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_104,Northwestern University - Kellogg School of Management,"master of business administration (mba), marketing",2015,2017,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_105,Indian Institute of Management Ahmedabad,mba,1992,1994,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_105,"Indian Institute of Technology, Madras","b tech, computer science",1988,1992,Consultant,bachelor,,,,bachelor#None#None#None,STEM (Non-Engineering)
Consultant_106,University of Balamand,"master of science (ms), manufacturing engineering",2009,2011,Consultant,,master,,,None#master#None#None,Engineering
Consultant_106,Lebanese University,"bachelor of science (bs), physics",2005,2009,Consultant,bachelor,,,,bachelor#None#None#None,STEM (Non-Engineering)
Consultant_106,Weatherhead School of Management at Case Western Reserve University,master of business administration (m.b.a.),2014,2016,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_107,CFA Institute,certified financial analyst (cfa),1900,1900,Consultant,,,,,None#None#None#None,Other
Consultant_107,University of Brighton,"bachelor's degree, european business with technology",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_107,Politecnico di Torino,"first class degree, esperto della produzione industriale / production engineering",1900,1900,Consultant,,,,,None#None#None#None,Engineering
Consultant_108,"Indian Institute of Technology, Madras","engineer’s degree, electrical engineering",2000,2005,Consultant,,,,,None#None#None#None,Engineering
Consultant_108,Indian School of Business,"post-graduate programme in management, finance & strategy",2008,2009,Consultant,,,,,None#None#None#None,Other
Consultant_109,Delhi College of Engineering,"bachelor of engineering, electrical engineering",2007,2011,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_110,National Aviation University,"msc, computer sciences",2005,2011,Consultant,,master,,,None#master#None#None,STEM (Non-Engineering)
Consultant_110,Northwestern University - Kellogg School of Management,master of business administration - mba,2016,2018,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_110,Indian Institute of Management Ahmedabad,"mba, pgp",2010,2012,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_110,Netaji Subhas Institute of Technology,"be, computers",2005,2009,Consultant,bachelor,,,,bachelor#None#None#None,STEM (Non-Engineering)
Consultant_111,Indian Institute of Management Ahmedabad,master of business administration (m.b.a.),2014,2016,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_111,HEC Paris,master of business administration (m.b.a.),2015,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_111,"Indian Institute of Technology, Bombay","bachelor's degree, civil engineering with minors in electrical engineering",2010,2014,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_112,University of Connecticut,"bachelor of science (b.s.), computer science and engineering",2009,2013,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_114,National Aviation University,"msc, computer sciences",2005,2011,Consultant,,master,,,None#master#None#None,STEM (Non-Engineering)
Consultant_114,Northwestern University - Kellogg School of Management,master of business administration - mba,2016,2018,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_115,Rutgers University,"mini mba, digital marketing",1900,1900,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_115,Rutgers University,masters in business and science,1900,1900,Consultant,,master,,,None#master#None#None,Business / Economics
Consultant_115,Punjab Engineering College,bachelor of engineering (be),1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_117,Cornell University,master of business administration - mba,2014,2016,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_117,University of St. Thomas,"bachelor of arts - ba, finance",2006,2010,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_118,EMLYON Business,"m.sc in management, marketing & finance",2014,2014,Consultant,,master,,,None#master#None#None,Other
Consultant_118,XLRI Jamshedpur,"master of business administration (m.b.a.), marketing and finance",2013,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_118,Indian Institute of Space Science and Technology,"b.tech, aerospace engineering",2007,2011,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_119,Osmania University,"be, electrical",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_119,University of North Texas,"master of science (m.s.), electrical engineering",1900,1900,Consultant,,master,,,None#master#None#None,Engineering
Consultant_119,Cornell University,executive leadership and decision making,2015,2015,Consultant,,,,,None#None#None#None,Other
Consultant_120,Delhi Public School - R. K. Puram,,1996,2008,Consultant,,,,,None#None#None#None,Other
Consultant_120,"Indian Institute of Technology, Delhi","minor degree in business management, business administration and management, general",2008,2013,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_120,"Indian Institute of Technology, Delhi","bachelor of technology (b.tech) and master of technology (m.tech), chemical engineering",2008,2013,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_121,University of South Florida,"master's degree, management information systems",2014,2015,Consultant,,master,,,None#master#None#None,Other
Consultant_121,Rajiv Gandhi Technical University,"bachelor of engineering (b.eng.), computer science",2005,2009,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_122,Northwestern University - Kellogg School of Management,master of business administration (mba),2017,2019,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_122,International Baccalaureate,"high school, international school of beaverton",2006,2010,Consultant,,,,,None#None#None#None,Other
Consultant_122,The University of Texas at Austin,"bachelor's degree with highest honors, chemical engineering",2010,2014,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_124,ITESO Universidad Jesuita de Guadalajara,"bachelor of science (b.s.), chemical engineering",2000,2004,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_124,The University of Texas at Austin,"doctor of philosophy (ph.d.), chemical engineering",2011,2016,Consultant,,,phd,,None#None#None#phd,Engineering
Consultant_124,Universidad de Guadalajara,"master of science (m.s.), chemical engineering",2005,2007,Consultant,,master,,,None#master#None#None,Engineering
Consultant_125,Indian Institute of Management Ahmedabad,"mba, management",2011,2013,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_125,"Indian Institute of Technology, Delhi","b.tech, mechanical engineering",2004,2008,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_125,Ramjas,,1999,2004,Consultant,,,,,None#None#None#None,Other
Consultant_126,"Indian Institute of Technology, Kharagpur","dual degree (b.tech + m.tech), electronics & electrical communication engineering",2005,2010,Consultant,,,,,None#None#None#None,Engineering
Consultant_126,Schulich School of Business - York University,"exchange student, mba",2011,2012,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_126,Indian Institute of Management Bangalore,"pgdm, management",2010,2012,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_127,DPS Ranchi,,1993,2005,Consultant,,,,,None#None#None#None,Other
Consultant_127,"Indian Institute of Technology, Kharagpur","bachelor of technology (btech) (hons.) instrumentation, electrical, electronics and communications engineering",2005,2009,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_127,Indian School of Business,"master of business administration (mba), operations",2014,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_129,"Management Development Institute, Gurgaon","master of business administration (m.b.a.), marketing, finance",1900,1900,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_129,Kurukshetra University,"bachelor of technology (b.tech.), electronics & communication engineering",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_130,Institute and Faculty of Actuaries,,1900,1900,Consultant,,,,,None#None#None#None,Other
Consultant_130,The Institute of Chartered Accountants of India,all india rank 1 (may 2014),1900,1900,Consultant,,,,,None#None#None#None,Other
Consultant_131,Veermata Jijabai Technological Institute (VJTI),"bachelor of technology (b.tech.), computer engineering",2007,2011,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_131,Indian Institute of Management Ahmedabad,master of business administration (mba),2012,2014,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_131,Ramnivas Ruia Junior College,higher secondary certificate,2005,2007,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_132,XLRI Jamshedpur,"mba, finance",2010,2012,Consultant,,,,mba,None#None#mba#None,Business / Economics
Consultant_132,"Indian Institute of Technology, Bombay","bachelor of technology (b.tech.), electrical engineering",2004,2008,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_132,"Birla High School, kolkata",,1900,1900,Consultant,,,,,None#None#None#None,Other
Consultant_133,University of St.Gallen,"international study programme, business administration and management, general",2014,2014,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_133,The Institute of Chartered Accountants of India,"chartered accountant, accounting and finance",2007,2011,Consultant,,,,,None#None#None#None,Other
Consultant_133,"Indian Institute of Management, Lucknow","master of business administration (mba), finance and strategy",2013,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_134,Netaji Subhas Institute of Technology,"b.e., electronics and communication",2007,2011,Consultant,bachelor,,,,bachelor#None#None#None,Other
Consultant_134,Texas McCombs School of Business,"master of business administration (mba), exchange student",2014,2014,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_134,Indian Institute of Management Ahmedabad,"master of business administration (mba), business administration and management, general",2013,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_135,Technische Universität Berlin,"bachelor of engineering (b.eng.), mechanical engineering",2010,2010,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_135,Northwestern University - Kellogg School of Management,master of business administration (m.b.a.),2015,2017,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_135,National University of Singapore,"bachelor of engineering (honors), mechanical engineering",2007,2011,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
Consultant_136,University of Virginia Darden School of Business,master of business administration (m.b.a.),2015,2017,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_136,The George Washington University School of Business,"b.b.a., finance & international business",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Business / Economics
Consultant_137,"Indian Institute of Technology, Roorkee","integrated dual degree (b.tech + m.tech), computer science",2007,2012,Consultant,,,,,None#None#None#None,STEM (Non-Engineering)
Consultant_137,Indian Institute of Management Ahmedabad,master of business administration (mba),2013,2015,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_137,University of Cologne,"exchange semester, business administration and management",2014,2014,Consultant,,,,,None#None#None#None,Business / Economics
Consultant_138,MIT Sloan School of Management,"master of business administration - mba, business administration and management, general",2016,2018,Consultant,,master,,mba,None#master#mba#None,Business / Economics
Consultant_138,Massachusetts Institute of Technology,"bachelor of science - bs, mathematics",2008,2012,Consultant,bachelor,,,,bachelor#None#None#None,STEM (Non-Engineering)
Consultant_139,"Indian Institute of Technology, Bombay","bachelor of engineering, civil engineering technology",1900,1900,Consultant,bachelor,,,,bachelor#None#None#None,Engineering
